Transect	Quadrant	soil.type	X	Y	NO3f	NH4f	NO3i	NH4i	NMIN	NETN	PO4	Al	Ca	K	Mg	P	SBC	SN	TotalN	TotalC			
T4	172	A	828114.5992	1152846.547	63.27316781	151.0908978	100.2724069	122.4248152	8.447017	-1.321401	6.862377531	1991.514329	89.05563701	87.11100565	50.69397086	12.70674737	226.8606135	222.6972221	0.459024585	5.416490106			
T4	173	A	828113.7841	1152847.126	62.61018223	221.1341278	68.93174333	137.9237249	12.597725	-0.22577	7.970417074	NA	NA	NA	NA	NA	NA	206.8554682	NA	NA			
T4	174	A	828112.9691	1152847.706	142.3946976	296.0831098	205.7123547	326.0367765	19.957222	-2.261345	8.925797079	1659.860663	47.11905243	87.81035593	33.02771428	10.26144525	167.9571226	531.7491312	NA	NA			
T4	175	A	828112.154	1152848.285	111.9667388	634.695456	182.3719347	450.8278737	36.254219	-2.514471	8.238811513	2184.895593	122.6116057	108.7762985	86.57460881	13.21552663	317.962513	633.1998084	NA	NA			
T4	176	A	828111.339	1152848.865	55.00970588	133.8666861	105.7479234	83.5447114	5.952614	-1.812079	6.088034525	1976.374016	97.43453301	94.9491106	46.01100733	12.32014078	238.3946509	189.2926348	0.464517734	5.852923444			
T4	177	A	828110.5239	1152849.444	80.54050152	152.7310245	128.4306218	154.6569583	9.267781	-1.710361	3.881726919	1786.180775	122.7956719	99.60699136	55.70944427	7.570444462	278.1121075	283.0875801	0.562636179	6.282770661			
T4	178	A	828109.7089	1152850.023	68.99027336	311.0795566	144.2110942	183.0756445	14.961942	-2.686458	13.51867245	1704.339966	75.42932237	104.2778529	38.35977927	13.18936768	218.0669545	327.2867387	0.444274393	5.331292719			
T4	179	A	828108.8938	1152850.603	61.18912764	173.1632845	133.6346084	216.4484725	11.327367	-2.587339	16.73423543	1916.834963	162.9055833	207.7201445	76.10903028	16.69088479	446.7347581	350.0830809	0.559188977	6.896664055			
T4	180	A	828108.0788	1152851.182	66.66601888	223.8958569	126.3829907	24.90472385	6.752986	-2.132749	4.493597566	4180.712933	167.1585837	192.34934	78.02144299	3.84910095	437.5293667	151.2877146	NA	NA			
T4	181	A	828107.2637	1152851.762	50.47032974	180.2832336	96.05975371	195.3201064	11.786211	-1.628194	19.29087471	1912.385999	473.0614795	167.2888279	145.8370918	21.04750499	786.1873992	291.3798601	0.646191538	9.415933841			
T4	182	A	828106.4487	1152852.341	27.68342361	151.015896	75.30645302	146.8197633	8.936165	-1.700822	9.843334279	1885.577754	684.7080103	201.9785306	210.4237005	14.86025287	1097.110241	222.1262163	0.561517047	8.797100408			
T4	183	A	828105.6336	1152852.92	107.9139212	311.9854283	221.4333792	272.5444757	16.821802	-4.054266	33.78706822	1730.970088	1021.742854	312.0507668	409.9912828	28.8134035	1743.784904	493.9778549	0.832365798	12.94791241			
T4	184	A	828104.8186	1152853.5	91.53577452	173.7078204	185.170935	181.0405447	9.325472	-3.344113	25.21096327	2056.512821	318.477541	248.1648926	138.9375103	26.71116893	705.5799439	366.2114797	NA	NA			
T4	187	A	828102.3734	1152855.238	58.41316201	262.7544959	128.9534718	207.3979578	14.271862	-2.519297	13.30834235	1822.507018	243.2600871	171.4309206	108.582098	13.22799666	523.2731057	336.3514296	0.96991794	13.57885116			
T4	188	A	828101.5584	1152855.817	83.34508221	612.2187622	170.1461582	498.7359749	36.576916	-3.100038	17.70766385	1888.272651	196.7058766	146.4416096	83.91460425	16.42273364	427.0620905	668.8821331	0.61984461	7.703783013			
T4	189	A	828100.7434	1152856.397	54.94824925	290.3382041	105.7610818	265.6951959	18.043592	-1.814744	17.51786585	2151.921172	197.4069036	167.1195846	101.8270036	21.30242103	466.3534918	371.4562777	0.555273118	7.31109606			
T4	190	A	828099.9283	1152856.976	10.02754958	251.0127924	67.56267011	67.77692256	9.330521	-2.054826	15.76176444	1908.086364	259.4436935	144.7607168	95.11752901	11.63590672	499.3219393	135.3395927	0.627718454	8.070665842			
T4	191	A	828099.1133	1152857.556	0	872.5339446	0	718.1234842	56.809194	0	27.33102561	1436.319074	672.2286909	130.4368423	228.376361	14.79223423	1031.041894	718.1234842	0.445135143	5.964810919			
T4	192	A	828098.2982	1152858.135	0	502.782337	48.61657308	384.2848807	29.944666	-1.736306	38.31436353	1317.654322	312.725959	134.5320932	122.6424861	18.47703966	569.9005383	432.9014538	0.533627552	6.047778918			
T4	193	A	828097.4832	1152858.714	94.41053498	520.9592046	95.13393079	462.6611169	35.103462	-0.025836	26.6818834	1674.482256	93.83449579	91.72781932	52.72931388	17.46940426	238.291629	557.7950477	0.459637718	5.239869986			
T4	194	A	828096.6681	1152859.294	92.4985805	181.5154331	183.473295	172.8685873	9.407475	-3.249097	22.40140023	2457.78704	150.1520494	99.22207552	83.51139872	26.2220112	332.8855236	356.3418823	0.642209855	7.614773999			
T4	195	A	828095.8531	1152859.873	29.46981175	95.01976013	61.41331894	92.03441805	5.539667	-1.14084	21.91612558	1814.792884	134.592098	97.50710002	61.98068625	19.85064843	294.0798843	153.447737	0.473350089	5.396191018			
T4	196	A	828095.038	1152860.453	69.28511956	97.32968243	105.558174	78.38569908	4.980083	-1.295466	30.20489348	1570.683352	99.31604974	62.79653114	39.22414611	17.82158389	201.336727	183.9438731	0.463037554	5.371235629			
T4	197	A	828094.223	1152861.032	0	143.8688528	0	108.9910523	9.030711	0	47.22181257	1947.248373	273.5798495	128.7421633	103.385551	30.193554	505.7075638	108.9910523	0.472200888	6.705252606			
T4	198	A	828093.4079	1152861.611	0	214.5091935	0	280.2705876	17.670706	0	73.67205205	1345.581663	333.0768153	130.6083227	112.3504651	25.93475814	576.0356031	280.2705876	0.475078392	5.795956379			
T4	199	A	828092.5929	1152862.191	0	245.2230908	0	117.2545688	12.945631	0	76.53932833	1585.86105	665.6296724	214.5060424	182.8853431	34.56075363	1063.021058	117.2545688	0.470999691	5.934596108			
T4	200	A	828091.7778	1152862.77	14.48091735	284.8280271	49.22615248	30.87075797	10.034055	-1.240901	25.63214475	1642.199748	308.1299658	135.4598454	94.86097982	12.99536642	538.450791	80.09691045	NA	NA			
T4	0/20	A	828270.2732	1152735.883	35.513962	251.0626742	61.83607502	24.24405146	7.160589633	-0.940075465	1.36814142	1331.742663	57.96067106	92.56400141	41.22485816	1.199850936	191.7495306	86.08012648	0.460478713	6.078319009			
T4	20-Oct	A	828262.1227	1152741.677	54.6636474	205.4438355	71.82176551	6.529731193	6.491285222	-0.612789933	1.819378517	3130.318299	96.16004904	150.9158229	61.43076093	2.206964802	308.5066329	78.3514967	0.430407621	5.164891458			
T4	20/10	A	828248.1783	1152739.32	58.660709	246.2590168	92.92123705	41.76441932	6.079788196	-1.223590288	2.447177582	1004.295524	173.3911597	84.76530695	69.53481226	1.236402701	327.6912789	134.6856564	0.45194922	5.875339864			
T4	20/40	A	828265.5601	1152763.772	64.23152657	309.3109961	79.96908621	6.529731193	10.2515609	-0.562055701	3.269211972	1116.943119	51.00193005	99.6790257	22.83354491	0.522563903	173.5145007	86.4988174	0.363145617	3.722242579			
T4	30/0	A	828234.2339	1152736.964	46.12636947	254.2439042	99.98224832	42.02302253	5.655892959	-1.923424245	2.271487864	1268.377536	115.0111378	96.2745457	55.20714773	1.537553473	266.4928312	142.0052709	0.273653234	4.560887234			
T4	30/30	A	828251.6157	1152761.415	13.96882505	194.2140935	44.03731288	9.245064957	5.532162169	-1.073874565	1.654750618	966.9275134	49.78652753	80.32001766	24.44683991	0.615673994	154.5533851	53.28237784	NA	NA			
T4	40/10	A	828231.8774	1152750.908	48.10400971	280.9344242	111.5138407	36.5277042	6.464174608	-2.264636821	4.597663774	2377.649962	513.6104776	221.8444063	158.4459508	4.882155796	893.9008347	148.0415449	0.558392298	6.700707573			
T4	40/40	A	828249.2592	1152775.359	47.63049022	195.009401	83.72938806	3.81439743	5.539146634	-1.289246352	0.75410135	985.5311528	123.6405698	159.3867335	38.8262477	0.264432045	321.853551	87.54378549	0.367214886	4.773793517			
T4	50/0	A	828217.9329	1152748.552	60.93081716	210.788302	87.78215785	5.172064312	6.384460607	-0.958976453	1.68205362	2973.236408	346.5829217	248.6979958	181.7898548	2.257433949	777.0707723	92.95422216	0.451086965	5.026397613			
T4	50/30	A	828235.3148	1152773.003	62.2121052	115.724939	122.4604972	87.01998204	-1.126551253	-2.151728286	4.532081725	3127.056289	458.1376733	267.4273164	136.9995965	6.166022152	862.5645862	209.4804792	0.59510588	6.976472008			
T4	60/10	A	828215.5764	1152762.496	59.98377818	227.7863324	105.58092	28.38170291	5.49312456	-1.62846935	4.613091171	1275.848315	138.5468974	132.2843033	58.47958891	2.003643922	329.3107896	133.9626229	0.4503431	5.764391685			
T4	60/40	A	828232.9582	1152786.947	85.81844465	254.7241673	128.10095	48.81135694	5.843939466	-1.510089477	5.362480988	2091.112114	777.4930719	196.1355881	154.9368368	4.339827148	1128.565497	176.9123069	0.446121684	5.978030561			
T4	70/0	A	828201.632	1152760.139	120.9981576	249.4402469	206.2316664	13.38271641	5.386572202	-3.044053886	2.75783293	2763.003247	174.7791827	159.7930663	70.03513199	2.438526624	404.607381	219.6143828	0.451656613	4.742394435			
T4	70/30	A	828219.0138	1152784.591	61.68287753	226.5353906	88.70134275	31.09703667	6.014996027	-0.964945186	2.256413932	1079.02965	191.9719155	129.0395386	50.56805003	1.483574377	371.5795041	119.7983794	0.366511274	4.673018737			
T4	80/10	A	828199.2755	1152774.084	53.20130779	217.3344524	65.26212782	10.60273184	6.952532163	-0.430743573	1.482876111	1568.447877	107.6105463	106.5979813	52.43716244	0.640144023	266.64569	75.86485966	0.634442751	8.429025126			
T4	80/40	A	828216.6573	1152798.535	98.61739802	241.4553595	116.5275765	58.37967592	5.898768039	-0.639649232	0	986.6841736	93.28759798	66.67009647	34.7865835	0	194.744278	174.9072524	0.359965732	3.959623047			
T4	90/0	A	828185.3311	1152771.727	122.7947463	221.5367547	187.4719382	67.88334409	3.177722093	-2.309899714	3.165730365	1106.843896	144.5776647	121.6210231	43.97138584	0.729248626	310.1700736	255.3552823	0.500257387	5.377766909			
T4	90/30	A	828202.7129	1152796.179	47.72797952	281.7297317	78.3814032	13.38271641	8.489056844	-1.094765131	0.769621047	1205.97388	54.65100531	87.41752531	33.10586648	1.028897599	175.1743971	91.76411961	0.454769268	4.729600384			
T4	100/10	A	828182.9745	1152785.672	42.97885755	218.2641926	54.02300338	50.16902382	5.608965104	-0.39443378	0	1638.708905	109.39993	77.4446753	50.16710778	0.179231562	237.0117131	104.1920272	0.369683431	4.251359456			
T4	100/40	A	828200.3564	1152810.123	74.78822587	224.9765879	79.00812017	1.099063666	7.844915355	-0.150710511	0.335637092	980.7684581	69.82070945	87.38927563	28.31125523	0.128859734	185.5212403	80.10718384	0.367063125	4.404757504			
T4	110/0	A	828169.0301	1152783.315	83.28372266	282.4932269	124.9673651	54.24202447	6.663127143	-1.488701516	5.417756009	2640.77032	452.7291312	218.8713558	178.9444748	3.101476798	850.5449618	179.2093896	0.532024728	6.295625944			
T4	110/30	A	828186.4119	1152807.767	28.85683501	182.2526686	29.3303545	0	6.492112468	-0.01691141	0	1043.416182	89.72137697	83.72585711	30.76230084	0	204.2095349	29.3303545	0.279129835	3.907817697			
T4	120/10	A	828166.6736	1152797.26	49.60813045	249.4084346	78.08893528	35.17003732	6.63419973	-1.017171601	1.484812768	1166.121836	53.13627853	89.01330225	26.16315283	0.399623711	168.3127336	113.2589726	0.362065852	4.344790225			
T4	120/40	A	828184.0554	1152821.711	61.58538823	217.4370728	91.54245971	11.96039872	6.268557234	-1.06989541	0.766117877	959.9796692	70.44849936	78.51515535	29.76599949	0.611809169	178.7296542	103.5028584	0.456848757	5.025336327			
T4	130/0	A	828152.7292	1152794.903	96.55619552	315.86433	113.3939916	47.45369006	8.984744422	-0.601349861	2.066241776	2373.596391	174.838776	178.0100101	66.73282073	1.848289885	419.5816068	160.8476817	0.447188713	4.91907584			
T4	130/30	A	828170.111	1152819.354	31.22443248	251.7625448	48.71679964	25.60171834	7.452444975	-0.624727399	0.519175556	1358.882338	127.9190304	81.65196864	53.02807054	1.050489095	262.5990696	74.31851798	0.366735294	4.400823522			
T4	140/10	A	828150.3726	1152808.847	70.66582086	215.8464577	109.6336898	24.24405146	5.451233478	-1.391709603	3.032825327	1434.345273	141.8409287	82.63896292	38.99023556	1.061176373	263.4701272	133.8777413	0.453222756	4.985450321			
T4	140/40	A	828167.7545	1152833.299	54.56615809	175.8501866	103.0740521	24.24405146	3.682080041	-1.732424785	0	994.1445255	54.42257317	77.51714799	48.71071578	0.778257327	180.6504369	127.3181036	0.455580831	5.37585381			
T4	150/0	A	828136.4282	1152806.491	92.41986347	186.3020666	103.0740521	92.45064957	2.971329585	-0.380506736	3.698245697	2319.048309	204.9451639	134.1813304	73.56219256	1.09461571	412.6886869	195.5247017	0.439127125	4.479096673			
T4	150/30	A	828153.81	1152830.942	6.239315677	149.2951254	0	0	5.554801469	0.222832703	0.274974437	1183.59488	35.88323282	34.66367437	21.59489679	0	92.14180398	NA	NA	NA			
T4	160/10	A	828134.0717	1152820.435	60.35980836	287.2332597	112.1405577	36.5277042	7.104457363	-1.849312475	4.277701619	3316.965858	171.067299	159.3316925	99.42701708	3.035885603	429.8260086	148.6682619	0.452484626	5.15832474			
T4	160/40	A	828151.4535	1152844.887	58.47965743	237.5742589	86.94653521	37.82072028	6.117380743	-1.016674206	1.974539453	1685.800266	62.22899619	119.2031943	55.67077807	1.74394519	237.1029686	124.7672555	0.457058145	5.393286107			
T4	170/0	A	828120.1273	1152818.079	75.35923467	252.5578523	97.30825589	54.88853251	6.275724949	-0.783893615	6.527582742	1292.999597	83.58828664	103.7621573	48.89834073	3.020550015	236.2487847	152.1967884	0.3658474	4.573092498			
T4	170/30	A	828137.5091	1152842.53	77.53185352	437.1471857	144.0195612	136.0899422	8.377483421	-2.374560989	7.529438222	1181.362599	142.3735415	107.4369453	51.95922953	2.924891675	301.7697163	280.1095034	0.542981552	6.425281694			
T4	180/10	A	828117.7707	1152832.023	94.03540057	221.5367547	118.9508821	90.44647465	3.791957088	-0.889838628	2.932117647	3753.887667	124.1176909	245.0392452	72.03981277	3.516082028	441.1967489	209.3973568	0.458371785	6.508879348			
T4	190/0	A	828103.8263	1152829.667	40.5555519	211.1926261	60.91689012	72.02099554	4.243224725	-0.727190651	4.957355858	1533.671661	65.47969008	87.31844612	39.00164277	1.453907152	191.799779	132.9378857	0.443381525	4.43381525			
T4	190/30	A	828121.2081	1152854.118	50.52731535	90.94213081	105.1631087	53.59551643	-0.617470676	-1.951278332	9.631193441	1403.826539	220.7514538	195.0494378	80.10315298	3.932713068	495.9040446	158.7586251	0.608481185	7.47562599			
T4	200/10	A	828101.4698	1152843.611	38.3968601	169.7083602	46.20993174	55.59969135	3.79627133	-0.279038273	14.70925184	2055.643948	98.00838434	155.3616966	75.74567335	8.992116705	329.1157543	101.8096231	0.345687194	3.370450145			
T4	210/0	A	828087.5254	1152841.255	11.96333073	235.8563946	42.44962988	32.45470356	6.175549712	-1.088796398	21.15334377	1230.366982	52.29367123	68.23583228	31.51910577	3.559500812	152.0486093	74.90433344	0.534497057	5.968550474			
T4	210/30	A	828104.9072	1152865.706	73.08912651	263.0559114	137.7941726	26.95938522	6.12112429	-2.310894502	4.588695186	3999.433475	135.3206827	217.7357473	85.38213663	4.161052842	438.4385666	164.7535578	0.520252469	6.036722615			
T4	220/10	A	828085.1688	1152855.199	25.08260611	197.4589481	26.19676962	26.95938522	6.04947855	-0.039791554	46.7998817	2649.665214	195.8562544	125.1944219	104.5072191	18.91914099	425.5578954	53.15615484	0.362565019	4.169497719			
T4	220/40	A	828102.5507	1152879.65	58.57714674	270.6908635	148.40658	24.24405146	5.593477812	-3.208194047	3.930003274	2695.377609	505.9698899	203.2586415	84.7170365	6.96403978	793.9455679	172.6506315	0.361933541	5.429003111			
T4	230/20	A	828082.8123	1152869.143	0	269.4501838	6.85210561	21.5287177	8.609620017	-0.244718058	41.02389067	1478.662129	272.7531942	164.6173669	124.5785484	16.97041382	561.9491095	28.38082331	0.447739103	5.910156157			
T4	240/20	A	828074.6618	1152874.937	0	223.0360376	8.690475408	18.81338393	6.983292081	-0.310374122	33.8868824	2476.908074	323.1012216	175.7915914	151.7532911	16.46290622	650.6461041	27.50385934	0.453975124	5.175316418			
T4	20.40.1	A	828267.6541	1152761.056	2.158691808	381.2242403	0	558.453644	-6.252525426	0.077096136	9.900164716	1106.252484	82.30452873	89.9824911	38.75453311	9.965806912	211.0415529	558.453644	0.480093022	6.625283708			
T4	50.30.1	A	828231.2878	1152776.675	0.38995723	327.240819	0	222.6573686	3.749050274	0.013927044	2.1480045	1312.057408	150.7476284	95.12438942	46.52154599	3.824321644	292.3935638	222.6573686	0.44317835	5.241065708			
T4	60.40.1	A	828227.5844	1152789.381	3.509615069	333.4903968	0	275.606377	2.192629815	0.125343395	1.274856174	816.7026996	300.468384	65.50856246	68.24718641	3.009868974	434.2241329	275.606377	0.477700946	6.49673286			
T4	80.40.1	A	828216.6189	1152798.55	18.69009294	200.7407461	10.02747162	195.6333326	0.491786958	0.309379333	0.800889284	1033.176153	71.13248571	72.40122959	34.86446541	1.646420965	178.3981807	205.6608042	0.384572507	4.422583835			
T4	100.10.1	A	828188.4681	1152786.306	13.38388921	316.8966904	4.595924495	206.8825725	4.242931524	0.313855883	1.110107733	1887.880999	89.70517929	53.83486964	32.31772003	3.205604196	175.857769	211.478497	0.488361611	5.371977724			
T4	100.40.1	A	828202.7429	1152806.525	2.479013818	395.6629198	1.044528294	263.2580735	4.779976139	0.051231626	6.663735748	1613.037277	246.7768007	197.3779635	88.34454596	8.578327061	532.4993102	264.3026018	0.387847101	3.781509234			
T4	110.00.1	A	828173.8989	1152788.283	18.02159484	710.8355888	0	538.1532916	6.810853287	0.643628387	3.980834253	1880.347853	424.9734114	214.4347892	127.9559339	7.85019229	767.3641345	538.1532916	0.578170266	7.034404907			
T4	120.10.1	A	828168.6974	1152793.686	8.161247739	453.740892	0	300.4322857	5.766780501	0.291473134	8.571531535	1317.416747	251.4951142	122.8772578	121.7511761	6.4915435	496.1235481	300.4322857	0.480794913	5.769538958			
T4	130.00.1	A	828155.9365	1152789.249	12.22794456	530.459846	4.303456572	334.2446561	7.290702779	0.283017428	6.039217655	1358.646872	110.7694011	92.1369867	68.96506622	3.691753492	271.871454	338.5481127	0.449504887	4.848914423			
T4	150.00.1	A	828136.1818	1152805.954	11.09985401	391.5683689	4.303456572	255.3706754	5.10693182	0.24272848	2.685553798	1191.102202	182.6726089	118.9564202	49.19036322	3.769950929	350.8193923	259.674132	0.480809459	5.19274216			
T4	160.10.1	A	828136.1276	1152821.17	13.56494078	414.3039016	12.74324519	320.6679873	3.373486068	0.029346271	5.278631336	1215.068333	148.3779482	84.87519943	69.88015767	5.363128669	303.1333053	333.4112325	0.482700882	5.502790051			
T4	180.40.1	A	828132.6396	1152862.519	17.35309673	433.0526348	28.03513942	266.6199153	5.562524172	-0.381501525	15.85546814	1282.863859	206.8944357	92.17650457	53.29034188	11.76698707	352.3612822	294.6550547	0.573757893	6.311336828			
T4	200.40.1	A	828122.5575	1152872.741	3.328563498	704.5860111	1.295215085	479.5796633	8.10856058	0.072619586	6.171118939	1315.362436	101.0778631	104.423438	45.11656579	6.313116378	250.6178669	480.8748784	0.57496893	7.570424244			
T4	220.10.1	A	828086.746	1152855.329	0	336.4427835	5.670799084	0	11.81328516	-0.202528539	43.81676199	1762.838544	245.0729859	144.3987263	98.19299286	19.50753418	487.6647051	5.670799084	0.576080907	6.240876495			
T5	1	A	828256.2643	1153935.527	14.85445486	134.9860795	12.10095345	100.636633	8.513436	0.098339	7.884217266	1501.771502	133.9126723	118.2348176	33.91557934	7.025915159	286.0630692	112.7375865	0.284229308	3.505494802	0.324262012	0.086034291	0.000341406
T5	2	A	828255.6995	1153934.701	42.39542751	118.6019888	64.48749336	71.30686617	5.993457	-0.789002	10.74742007	962.7162031	71.26767017	82.62944568	23.31904093	9.208411233	177.2161568	135.7943595	0.345980707	4.324758842			
T5	3	A	828255.1348	1153933.876	9.771736537	63.88622396	17.61484086	96.22724322	5.438227	-0.280111	14.00044124	1498.965184	118.3467306	105.9782253	30.21679131	12.46087475	254.5417472	113.8420841	0.284991018	3.79988024			
T5	4	A	828254.57	1153933.051	36.18203399	41.03118959	40.57534254	23.23482156	2.138311	-0.156904	5.233567416	780.0506513	86.86237133	91.09782601	20.03573876	5.126189588	197.9959361	63.8101641	0.272854037	2.910443067			
T5	5	A	828254.0053	1153932.226	31.02486871	175.5642749	22.12004455	150.42944	11.960662	0.318029	8.030894405	1448.882212	120.4281003	158.7676376	41.76367744	7.036750556	320.9594153	172.5494846	0.282409391	3.483049158			
T5	6	A	828253.4406	1153931.4	84.304453	110.4685874	107.9341768	76.0412342	5.817146	-0.843919	5.225106615	760.1316184	77.83930886	116.1390591	22.26938371	4.928377485	216.2477517	183.975411	0.353676994	4.332543175			
T5	7	A	828252.8758	1153930.575	45.06968059	120.9560162	58.84297497	159.4075321	9.52108	-0.491903	4.850142839	1491.983657	166.4001892	161.0220304	41.29532856	8.532453504	368.7175482	218.2505071	0.376401286	4.140414142			
T5	8	A	828252.3111	1153929.75	94.26784918	147.9793494	133.8703877	60.23572862	6.021876	-1.414376	5.877929474	897.054845	95.39527395	109.6465969	30.70784224	7.299839366	235.7497131	194.1061163	0.265028389	3.26868347			
T5	9	A	828251.7463	1153928.925	51.9327021	96.07407809	9.844112403	123.7469578	9.353915	1.503164	4.756664109	1503.404376	131.3497411	102.6742741	32.78744351	7.499681779	266.8114587	133.5910702	0.279019071	3.627247921			
T5	10	A	828251.1816	1153928.099	45.51781466	322.9555799	87.26993627	63.73187732	12.319119	-1.491147	5.156452759	619.0717507	51.05885333	68.58569966	18.37204745	3.500045207	138.0166004	151.0018136	0.260154339	3.382006404			
T5	11	A	828250.6168	1153927.274	32.40695031	200.8093833	13.69226719	236.2794158	16.278696	0.668382	11.06202721	1191.186681	81.68399502	101.0384105	27.13457832	7.313794453	209.8569838	249.971683	0.275645679	3.67527572			
T5	12	A	828250.0521	1153926.449	59.01154806	184.3337463	66.04084174	37.94778067	7.68758	-0.251046	5.988053819	1206.105642	120.9856115	90.0987998	35.85476488	7.545469948	246.9391762	103.9886224	0.260154339	3.55544263			
T5	13	A	828249.4873	1153925.623	39.38396862	267.2406605	19.19127731	393.9573701	24.335383	0.721168	4.872237053	1295.850853	240.4049146	142.1305894	54.74835277	3.010645667	437.2838568	413.1486474	0.272400539	3.722807368			
T5	14	A	828248.9226	1153924.798	60.51782528	164.0033643	84.91637812	93.59481413	8.328558	-0.871377	16.01083909	1231.048907	196.5798808	122.420791	46.18006741	9.718837124	365.1807392	178.5111923	0.433590565	5.810113566			
T5	15	A	828248.3578	1153923.973	45.48044738	167.1769142	46.25937036	185.2114865	12.557481	-0.027819	3.853922632	1578.538087	206.1021871	119.1387956	42.5211204	4.702552621	367.7621031	231.4708569	0.376343829	4.045696162			
T5	16	A	828247.7931	1153923.148	81.51156399	137.7822491	116.8306267	46.39680669	5.316428	-1.261395	7.877332831	2149.34535	340.1894479	188.6568963	71.87803095	16.55563598	600.7243752	163.2274334	0.346872452	4.075751308			
T5	17	A	828247.2283	1153922.322	59.18096715	113.3707684	63.69193342	104.0939548	7.605491	-0.161106	14.41058426	1093.510122	146.6838992	88.90315311	34.2005091	7.182933226	269.7875614	167.7858882	0.279794346	3.73059128			
T5	18	A	828246.6636	1153921.497	85.16742432	123.9433271	104.3096973	72.7635948	6.341595	-0.683653	3.80288391	894.5430184	143.610286	90.62784812	30.22238497	6.581750219	264.4605191	177.0732921	0.346872452	3.468724517			
T5	19	A	828246.0988	1153920.672	68.01349348	173.0623944	42.55266296	252.3806748	16.103711	0.909315	13.07688336	1327.585292	233.8187928	113.5381962	51.22912399	9.557282169	398.586113	294.9333378	0.352866954	5.028354097			
T5	20	A	828245.5341	1153919.847	55.26154541	343.3023792	80.16219065	184.4946803	17.960586	-0.889309	8.07153121	1148.84406	154.1219329	94.61200819	36.41053971	8.980809028	285.1444808	264.656871	0.250335964	2.753695605			
T5	21	A	828244.9693	1153919.021	52.83639783	440.7687703	36.12115618	444.2809647	32.205892	0.596973	11.13357879	1228.799126	195.7641595	105.7727927	55.28159223	5.436389651	356.8185444	480.4021209	0.270856304	3.521131951			
T5	22	A	828244.4046	1153918.196	51.0722119	73.07921933	20.7583829	39.11316357	5.089508	1.082637	4.995313611	825.3982274	170.5354293	75.81919018	46.80335756	5.081680701	293.157977	59.87154647	0.173436226	2.688261501			
T5	23	A	828243.8399	1153917.371	0	58.13266461	0	35.35583944	3.338875	0	5.656934311	1133.270749	349.3859616	152.515352	102.929375	5.088247815	604.8306886	35.35583944	0.280646709	2.900015998			
T5	24	A	828243.2751	1153916.546	25.04185874	158.662026	27.06591875	103.209223	9.280257	-0.072288	4.23923433	1606.669416	249.6696783	506.3709007	71.23269158	7.32284493	827.2732706	130.2751418	0.1689998	2.450497094			
T5	25	A	828242.7104	1153915.72	28.08212962	77.23814168	21.41711267	110.4227591	6.940211	0.238036	4.682446575	1638.755097	98.11638932	101.2920424	71.7225305	5.664817379	271.1309622	131.8398718	0.283441568	3.212337772			
T5	26	A	828242.1456	1153914.895	12.59938131	129.2846654	10.35565587	26.94947955	5.659924	0.080133	1.049430633	859.4868708	48.08730855	151.5573814	17.82782563	0.735594095	217.4725156	37.30513542	0.170759262	1.878351878			
T5	27	A	828241.5809	1153914.07	44.07960407	70.87782339	0	70.24815682	6.614485	1.574272	1.863125711	1645.25563	108.7360575	123.7265132	31.74360975	5.074213088	264.2061805	70.24815682	0.187794251	2.53522239			
T5	28	A	828241.0161	1153913.244	76.9142804	289.5248141	101.0147159	178.3764201	15.850029	-0.86073	6.180810557	1260.326251	95.67278096	146.1929945	32.69938246	8.109567886	274.5651579	279.391136	0.228319569	2.815941346			
T5	29	A	828240.4514	1153912.419	51.94423428	200.9979093	59.52333753	168.2228758	12.915774	-0.270682	12.20741472	1471.231037	191.007548	134.9115243	49.1322685	10.01651826	375.0513408	227.7462133	0.374875808	4.685947605			
T5	30	A	828239.8866	1153911.594	75.70612055	94.66308178	108.0283192	52.51506691	4.101998	-1.154364	6.415076312	1462.095008	242.5448002	174.6071839	59.71222408	9.546437048	476.8642082	160.5433861	0.261883089	3.753657607			
T5	31	A	828239.3219	1153910.769	45.46467789	115.4875562	41.67110517	193.7810279	11.180791	0.135485	12.57936387	1187.40875	129.3326116	147.6201153	42.87295912	6.312409667	319.825686	235.4521331	0.371274736	4.548115516			
T5	32	A	828238.7571	1153909.943	71.37557355	81.09122677	94.75425119	32.48504833	3.221343	-0.834953	4.262085365	570.2331962	59.50853268	71.63559801	20.18901084	3.515803588	151.3331415	127.2392995	0.260154339	3.121852065			
T5	33	A	828238.1924	1153909.118	65.02628813	201.602088	75.94592029	191.5732616	13.65199	-0.389987	12.6843508	1681.056396	178.0482821	172.7253518	53.83087997	13.96875167	404.6045139	267.5191819	0.37041283	3.981937926			
T5	34	A	828237.6276	1153908.293	93.84420871	121.272658	144.6026129	54.70015985	4.471943	-1.8128	12.07217267	2257.990264	164.7797325	157.4181161	60.47672631	17.59642129	382.6745749	199.3027728	0.346872452	4.682778098			
T5	35	A	828237.0629	1153907.468	48.63275576	76.69995953	59.78697873	142.6234111	7.434612	-0.398365	18.04683283	1356.305896	82.87524555	73.01206415	40.50822496	11.61666262	196.3955347	202.4103898	0.377288335	4.621782099			
T5	36	A	828236.4981	1153906.642	57.72493627	109.4974349	64.8169915	43.92036803	5.22592	-0.253288	4.382984846	660.5811696	29.95460756	63.56706473	13.76613075	3.913749019	107.287803	108.7373595	0.260154339	2.94841584			
